myRole,otherRole,side,myChamp,otherChamp,value
mid,top,ENEMY,leblanc,viego,0.85
mid,top,ENEMY,leblanc,kayn,-1.09
mid,top,ENEMY,leblanc,malzahar,-0.75
mid,top,ENEMY,leblanc,zed,-1.01
mid,top,ENEMY,leblanc,anivia,2.45
mid,top,ENEMY,leblanc,maokai,0.75
mid,top,ENEMY,leblanc,xinzhao,0.6
mid,top,ENEMY,leblanc,leesin,-4.71
mid,top,ENEMY,leblanc,briar,-0.38
mid,top,ENEMY,leblanc,galio,-0.01
mid,top,ENEMY,leblanc,brand,-2.76
mid,top,ENEMY,leblanc,veigar,-3.77
mid,top,ENEMY,leblanc,fiddlesticks,0.3
mid,top,ENEMY,leblanc,caitlyn,4.48
mid,top,ENEMY,leblanc,shaco,5.37
mid,top,ENEMY,leblanc,kassadin,-1.2
mid,top,ENEMY,leblanc,reksai,-0.76
mid,top,ENEMY,leblanc,graves,-0.41
mid,jng,ENEMY,leblanc,morgana,1.78
mid,jng,ENEMY,leblanc,darius,0.97
mid,jng,ENEMY,leblanc,brand,-2.92
mid,jng,ENEMY,leblanc,twitch,-0.91
mid,jng,ENEMY,leblanc,shen,-1.13
mid,jng,ENEMY,leblanc,maokai,-7.74
mid,jng,ENEMY,leblanc,sion,5.9
mid,jng,ENEMY,leblanc,olaf,-1.14
mid,jng,ENEMY,leblanc,fizz,-1.02
mid,jng,ENEMY,leblanc,riven,-6.9
mid,jng,ENEMY,leblanc,rumble,-0.33
mid,jng,ENEMY,leblanc,garen,-3.7
mid,jng,ENEMY,leblanc,yorick,-3.92
mid,jng,ENEMY,leblanc,nautilus,-4.09
mid,mid,ENEMY,leblanc,garen,4.54
mid,mid,ENEMY,leblanc,nasus,2.42
mid,mid,ENEMY,leblanc,gragas,0.85
mid,mid,ENEMY,leblanc,kaisa,0.07
mid,mid,ENEMY,leblanc,teemo,1.94
mid,mid,ENEMY,leblanc,briar,-0.86
mid,mid,ENEMY,leblanc,caitlyn,-4.79
mid,mid,ENEMY,leblanc,lucian,5.08
mid,mid,ENEMY,leblanc,yorick,3.3
mid,mid,ENEMY,leblanc,karma,1.54
mid,mid,ENEMY,leblanc,zilean,0.9
mid,mid,ENEMY,leblanc,tryndamere,3.25
mid,mid,ENEMY,leblanc,twitch,4.11
mid,mid,ENEMY,leblanc,seraphine,2.36
mid,top,ENEMY,leblanc,karma,0.17
mid,top,ENEMY,leblanc,ashe,3.73
mid,top,ENEMY,leblanc,ekko,1.4
mid,top,ENEMY,leblanc,tristana,-4.09
mid,top,ENEMY,leblanc,aurelionsol,-3.26
mid,top,ENEMY,leblanc,akshan,-4.36
mid,top,ENEMY,leblanc,kaisa,-5.61
mid,top,ENEMY,leblanc,shyvana,4.9
mid,top,ENEMY,leblanc,diana,-3.56
mid,top,ENEMY,leblanc,jhin,-3.96
mid,top,ENEMY,leblanc,fizz,4.65
mid,top,ENEMY,leblanc,kalista,5.89
mid,top,ENEMY,leblanc,viktor,-4.89
mid,top,ENEMY,leblanc,ezreal,2.04
mid,jng,ENEMY,leblanc,sett,8.85
mid,jng,ENEMY,leblanc,vayne,-0.99
mid,jng,ENEMY,leblanc,neeko,0.49
mid,jng,ENEMY,leblanc,singed,0.01
mid,jng,ENEMY,leblanc,yone,2.89
mid,jng,ENEMY,leblanc,kaisa,-7.06
mid,jng,ENEMY,leblanc,camille,2.75
mid,jng,ENEMY,leblanc,quinn,0.37
mid,jng,ENEMY,leblanc,taric,7.69
mid,jng,ENEMY,leblanc,ornn,-7.75
mid,jng,ENEMY,leblanc,urgot,-5.77
mid,jng,ENEMY,leblanc,aurelionsol,6.13
mid,jng,ENEMY,leblanc,yasuo,1.21
mid,top,ENEMY,leblanc,nidalee,1.61
mid,top,ENEMY,leblanc,lucian,1.04
mid,top,ENEMY,leblanc,corki,3.08
mid,top,ENEMY,leblanc,morgana,1.4
mid,top,ENEMY,leblanc,nocturne,-5.02
mid,top,ENEMY,leblanc,rammus,9.53
mid,top,ENEMY,leblanc,vi,4.39
mid,top,ENEMY,leblanc,azir,-3.27
mid,top,ENEMY,leblanc,draven,-0.18
mid,top,ENEMY,leblanc,zilean,-4.78
mid,top,ENEMY,leblanc,lissandra,-1.44
mid,top,ENEMY,leblanc,twistedfate,-6.42
mid,top,ENEMY,leblanc,ahri,1.73
mid,top,ENEMY,leblanc,lillia,-3.06
mid,top,ENEMY,ryze,garen,0.21
mid,top,ENEMY,ryze,darius,-1.28
mid,top,ENEMY,ryze,mordekaiser,0.52
mid,top,ENEMY,ryze,jax,1.07
mid,top,ENEMY,ryze,sett,0.02
mid,top,ENEMY,ryze,aatrox,-1.03
mid,top,ENEMY,ryze,malphite,0.26
mid,top,ENEMY,ryze,yorick,-0.45
mid,top,ENEMY,ryze,drmundo,-0.33
mid,top,ENEMY,ryze,renekton,1.05
mid,top,ENEMY,ryze,varus,-0.02
mid,top,ENEMY,ryze,volibear,0.97
mid,top,ENEMY,ryze,zaahen,-0.02
mid,top,ENEMY,ryze,nasus,1.27
mid,top,ENEMY,ryze,yone,1.13
mid,top,ENEMY,ryze,kayle,0.08
mid,top,ENEMY,ryze,gangplank,0.05
mid,top,ENEMY,ryze,irelia,-0.05
mid,top,ENEMY,ryze,ornn,-1.79
mid,jng,ENEMY,ryze,viego,-1.57
mid,jng,ENEMY,ryze,diana,-0.05
mid,jng,ENEMY,ryze,leesin,-0.01
mid,jng,ENEMY,ryze,ekko,1.06
mid,jng,ENEMY,ryze,volibear,0.02
mid,jng,ENEMY,ryze,masteryi,0.92
mid,jng,ENEMY,ryze,khazix,-0.28
mid,jng,ENEMY,ryze,sylas,1.15
mid,jng,ENEMY,ryze,jayce,0.99
mid,jng,ENEMY,ryze,kayn,0.27
mid,jng,ENEMY,ryze,malphite,1
mid,jng,ENEMY,ryze,jarvaniv,0.37
mid,jng,ENEMY,ryze,nocturne,1.08
mid,jng,ENEMY,ryze,shaco,-0.26
mid,jng,ENEMY,ryze,zed,0.32
mid,jng,ENEMY,ryze,jax,1.69
mid,jng,ENEMY,ryze,briar,-0.12
mid,jng,ENEMY,ryze,graves,0.19
mid,jng,ENEMY,ryze,amumu,0.85
mid,mid,ENEMY,ryze,yasuo,-1.6
mid,mid,ENEMY,ryze,akali,1.94
mid,mid,ENEMY,ryze,ahri,-0.45
mid,mid,ENEMY,ryze,malzahar,-2.58
mid,mid,ENEMY,ryze,sylas,1.33
mid,mid,ENEMY,ryze,zed,0.12
mid,mid,ENEMY,ryze,yone,-1.37
mid,mid,ENEMY,ryze,veigar,-1.47
mid,mid,ENEMY,ryze,orianna,-1.89
mid,mid,ENEMY,ryze,viktor,0.42
mid,mid,ENEMY,ryze,syndra,-1.7
mid,mid,ENEMY,ryze,katarina,0.8
mid,mid,ENEMY,ryze,twistedfate,-0.54
mid,mid,ENEMY,ryze,galio,0.17
mid,mid,ENEMY,ryze,ekko,2.4
mid,mid,ENEMY,ryze,mel,1.09
mid,mid,ENEMY,ryze,fizz,3.95
mid,mid,ENEMY,ryze,naafiri,-0.29
mid,mid,ENEMY,ryze,leblanc,0.64
mid,bot,ENEMY,ryze,caitlyn,-0.09
mid,bot,ENEMY,ryze,jinx,-0.93
mid,bot,ENEMY,ryze,kaisa,-0.06
mid,bot,ENEMY,ryze,jhin,1.17
mid,bot,ENEMY,ryze,missfortune,-0.32
mid,bot,ENEMY,ryze,ezreal,1.29
mid,bot,ENEMY,ryze,aphelios,-0.08
mid,bot,ENEMY,ryze,smolder,-0.11
mid,bot,ENEMY,ryze,yunara,-0.78
mid,bot,ENEMY,ryze,lucian,-0.31
mid,bot,ENEMY,ryze,ashe,-0.5
mid,bot,ENEMY,ryze,sivir,-0.11
mid,bot,ENEMY,ryze,varus,-0.67
mid,bot,ENEMY,ryze,vayne,-0.12
mid,bot,ENEMY,ryze,twitch,-0.33
mid,bot,ENEMY,ryze,tristana,-0.88
mid,bot,ENEMY,ryze,samira,-0.35
mid,bot,ENEMY,ryze,draven,-0.07
mid,bot,ENEMY,ryze,corki,0.7
mid,sup,ENEMY,ryze,thresh,-0.37
mid,sup,ENEMY,ryze,nautilus,-0.32
mid,sup,ENEMY,ryze,braum,-0.97
mid,sup,ENEMY,ryze,nami,-0.04
mid,sup,ENEMY,ryze,leona,-0.21
mid,sup,ENEMY,ryze,lux,1.17
mid,sup,ENEMY,ryze,lulu,0.35
mid,sup,ENEMY,ryze,morgana,0.44
mid,sup,ENEMY,ryze,karma,0.26
mid,sup,ENEMY,ryze,blitzcrank,-0.31
mid,sup,ENEMY,ryze,milio,0.01
mid,sup,ENEMY,ryze,sona,-0.43
mid,sup,ENEMY,ryze,pyke,0.26
mid,sup,ENEMY,ryze,seraphine,0.11
mid,sup,ENEMY,ryze,bard,0.36
mid,sup,ENEMY,ryze,soraka,0.36
mid,sup,ENEMY,ryze,yuumi,0.43
mid,sup,ENEMY,ryze,swain,-0.01
mid,sup,ENEMY,ryze,senna,-1.01
mid,top,ENEMY,ryze,sion,-0.77
mid,top,ENEMY,ryze,gwen,-1.58
mid,top,ENEMY,ryze,teemo,0.79
mid,top,ENEMY,ryze,riven,0.36
mid,top,ENEMY,ryze,ambessa,-0.16
mid,top,ENEMY,ryze,gnar,-0.72
mid,top,ENEMY,ryze,ksante,1.08
mid,top,ENEMY,ryze,fiora,-0.69
mid,top,ENEMY,ryze,yasuo,-0.42
mid,top,ENEMY,ryze,chogath,-0.41
mid,top,ENEMY,ryze,kennen,-1.59
mid,top,ENEMY,ryze,vayne,-0.62
mid,top,ENEMY,ryze,shen,-0.5
mid,top,ENEMY,ryze,rumble,0.51
mid,jng,ENEMY,ryze,warwick,-0.81
mid,jng,ENEMY,ryze,vi,0.63
mid,jng,ENEMY,ryze,zac,-0.98
mid,jng,ENEMY,ryze,drmundo,0.28
mid,jng,ENEMY,ryze,rengar,-0.35
mid,jng,ENEMY,ryze,gwen,-0.77
mid,jng,ENEMY,ryze,lillia,0.71
mid,jng,ENEMY,ryze,xinzhao,-1.32
mid,jng,ENEMY,ryze,wukong,-0.27
mid,jng,ENEMY,ryze,nunu,-1.19
mid,jng,ENEMY,ryze,talon,0.69
mid,jng,ENEMY,ryze,rammus,2.57
mid,jng,ENEMY,ryze,evelynn,-1.2
mid,jng,ENEMY,ryze,fiddlesticks,-0.75
mid,mid,ENEMY,ryze,lux,-0.17
mid,mid,ENEMY,ryze,diana,0.54
mid,mid,ENEMY,ryze,xerath,0.31
mid,mid,ENEMY,ryze,kassadin,0.83
mid,mid,ENEMY,ryze,irelia,-0.12
mid,mid,ENEMY,ryze,anivia,-0.99
mid,mid,ENEMY,ryze,aurelionsol,-1.65
mid,mid,ENEMY,ryze,zoe,0.02
mid,mid,ENEMY,ryze,vex,3.3
mid,mid,ENEMY,ryze,hwei,-1.17
mid,mid,ENEMY,ryze,aurora,1.3
mid,mid,ENEMY,ryze,taliyah,-1.41
mid,mid,ENEMY,ryze,azir,0.31
mid,mid,ENEMY,ryze,vladimir,1.95
mid,bot,ENEMY,ryze,xayah,0.17
mid,bot,ENEMY,ryze,nilah,0.89
mid,bot,ENEMY,ryze,zeri,0.29
mid,bot,ENEMY,ryze,ziggs,0.42
mid,bot,ENEMY,ryze,swain,0.56
mid,bot,ENEMY,ryze,kogmaw,-2.83
mid,bot,ENEMY,ryze,yasuo,-0.12
mid,bot,ENEMY,ryze,kalista,-0.8
mid,bot,ENEMY,ryze,veigar,2.44
mid,bot,ENEMY,ryze,mel,-0.51
mid,bot,ENEMY,ryze,brand,-1.49
mid,bot,ENEMY,ryze,lux,1.18
mid,bot,ENEMY,ryze,seraphine,1.5
mid,bot,ENEMY,ryze,senna,-0.97
mid,sup,ENEMY,ryze,alistar,-1.1
mid,sup,ENEMY,ryze,brand,0.35
mid,sup,ENEMY,ryze,mel,0.8
mid,sup,ENEMY,ryze,zyra,-0.13
mid,sup,ENEMY,ryze,neeko,-0.29
mid,sup,ENEMY,ryze,rakan,-0.28
mid,sup,ENEMY,ryze,pantheon,-0.13
mid,sup,ENEMY,ryze,xerath,1.47
mid,sup,ENEMY,ryze,tahmkench,-0.63
mid,sup,ENEMY,ryze,janna,0.22
mid,sup,ENEMY,ryze,rell,-1.59
mid,sup,ENEMY,ryze,velkoz,-0.17
mid,sup,ENEMY,ryze,zilean,-0.02
mid,sup,ENEMY,ryze,poppy,0.66
mid,top,ENEMY,ryze,jayce,-0.72
mid,top,ENEMY,ryze,urgot,0.41
mid,top,ENEMY,ryze,illaoi,0.36
mid,top,ENEMY,ryze,tryndamere,0.75
mid,top,ENEMY,ryze,akali,1.28
mid,top,ENEMY,ryze,singed,0.63
mid,top,ENEMY,ryze,tahmkench,0.07
mid,top,ENEMY,ryze,olaf,1.48
mid,top,ENEMY,ryze,vladimir,-0.26
mid,top,ENEMY,ryze,camille,0.88
mid,top,ENEMY,ryze,trundle,0.44
mid,top,ENEMY,ryze,kled,-0.21
mid,top,ENEMY,ryze,pantheon,-2.39
mid,top,ENEMY,ryze,gragas,-1.13
mid,jng,ENEMY,ryze,sejuani,-0.38
mid,jng,ENEMY,ryze,hecarim,-0.52
mid,jng,ENEMY,ryze,naafiri,-1.78
mid,jng,ENEMY,ryze,reksai,-1.34
mid,jng,ENEMY,ryze,kindred,-1.47
mid,jng,ENEMY,ryze,elise,-0.16
mid,jng,ENEMY,ryze,qiyana,-1.65
mid,jng,ENEMY,ryze,ambessa,1.22
mid,jng,ENEMY,ryze,nidalee,-1.24
mid,jng,ENEMY,ryze,udyr,-0.36
mid,jng,ENEMY,ryze,taliyah,-2.19
mid,jng,ENEMY,ryze,trundle,-2.11
mid,jng,ENEMY,ryze,aatrox,-0.53
mid,jng,ENEMY,ryze,karthus,-0.71
mid,mid,ENEMY,ryze,akshan,0.47
mid,mid,ENEMY,ryze,qiyana,-0.46
mid,mid,ENEMY,ryze,lissandra,1.81
mid,mid,ENEMY,ryze,cassiopeia,-1.59
mid,mid,ENEMY,ryze,swain,-0.44
mid,mid,ENEMY,ryze,varus,-2.18
mid,mid,ENEMY,ryze,talon,0.65
mid,mid,ENEMY,ryze,velkoz,-2.78
mid,mid,ENEMY,ryze,brand,-0.28
mid,mid,ENEMY,ryze,annie,-0.4
mid,mid,ENEMY,ryze,smolder,0.65
mid,mid,ENEMY,ryze,pantheon,-0.07
mid,mid,ENEMY,ryze,ziggs,0.45
mid,mid,ENEMY,ryze,morgana,-0.82
mid,bot,ENEMY,ryze,velkoz,0.06
mid,bot,ENEMY,ryze,hwei,1.98
mid,bot,ENEMY,ryze,vladimir,2.14
mid,bot,ENEMY,ryze,karthus,-0.87
mid,bot,ENEMY,ryze,cassiopeia,-4.19
mid,bot,ENEMY,ryze,xerath,-2.83
mid,bot,ENEMY,ryze,syndra,2.92
mid,bot,ENEMY,ryze,katarina,-5.68
mid,bot,ENEMY,ryze,malzahar,1.5
mid,bot,ENEMY,ryze,viktor,0.64
mid,bot,ENEMY,ryze,heimerdinger,0.81
mid,bot,ENEMY,ryze,twistedfate,3.58
mid,bot,ENEMY,ryze,akshan,0.09
mid,sup,ENEMY,ryze,maokai,-0.82
mid,sup,ENEMY,ryze,shaco,1.2
mid,sup,ENEMY,ryze,taric,0.53
mid,sup,ENEMY,ryze,ashe,1.23
mid,sup,ENEMY,ryze,malphite,0.69
mid,sup,ENEMY,ryze,sylas,1.73
mid,sup,ENEMY,ryze,renata,1.48
mid,sup,ENEMY,ryze,teemo,0.24
mid,sup,ENEMY,ryze,galio,0.27
mid,sup,ENEMY,ryze,shen,0.22
mid,sup,ENEMY,ryze,leblanc,0.55
mid,sup,ENEMY,ryze,elise,0.18
mid,sup,ENEMY,ryze,veigar,1.64
mid,sup,ENEMY,ryze,fiddlesticks,0.91
mid,top,ENEMY,ryze,heimerdinger,-1.51
mid,top,ENEMY,ryze,quinn,0.49
mid,top,ENEMY,ryze,warwick,-0.7
mid,top,ENEMY,ryze,sylas,1.67
mid,top,ENEMY,ryze,poppy,-0.65
mid,top,ENEMY,ryze,swain,0.13
mid,top,ENEMY,ryze,wukong,0.2
mid,top,ENEMY,ryze,masteryi,-0.38
mid,top,ENEMY,ryze,naafiri,-1.91
mid,top,ENEMY,ryze,smolder,-0.48
mid,top,ENEMY,ryze,cassiopeia,0.06
mid,top,ENEMY,ryze,zac,-1.11
mid,top,ENEMY,ryze,sejuani,-4.45
mid,top,ENEMY,ryze,aurora,0.45
mid,jng,ENEMY,ryze,shyvana,-0.39
mid,jng,ENEMY,ryze,belveth,0.3
mid,jng,ENEMY,ryze,pantheon,-1.28
mid,jng,ENEMY,ryze,ivern,-2.97
mid,jng,ENEMY,ryze,nasus,3.86
mid,jng,ENEMY,ryze,mordekaiser,-1.1
mid,jng,ENEMY,ryze,zyra,-4.17
mid,jng,ENEMY,ryze,teemo,0.29
mid,jng,ENEMY,ryze,chogath,-0.08
mid,jng,ENEMY,ryze,skarner,-0.1
mid,jng,ENEMY,ryze,zaahen,-1.75
mid,jng,ENEMY,ryze,poppy,-1
mid,jng,ENEMY,ryze,gragas,-1.24
mid,jng,ENEMY,ryze,tryndamere,1.75
mid,mid,ENEMY,ryze,malphite,5.22
mid,mid,ENEMY,ryze,sion,0.7
mid,mid,ENEMY,ryze,chogath,-0.11
mid,mid,ENEMY,ryze,neeko,-1.06
mid,mid,ENEMY,ryze,jayce,-2.19
mid,mid,ENEMY,ryze,kayle,2.43
mid,mid,ENEMY,ryze,kennen,0.99
mid,mid,ENEMY,ryze,tristana,-3.45
mid,mid,ENEMY,ryze,viego,-4.01
mid,mid,ENEMY,ryze,heimerdinger,2.24
mid,mid,ENEMY,ryze,corki,-0.29
mid,mid,ENEMY,ryze,gangplank,-0.19
mid,mid,ENEMY,ryze,quinn,-1.57
mid,mid,ENEMY,ryze,ezreal,1.93
mid,bot,ENEMY,ryze,teemo,5.6
mid,bot,ENEMY,ryze,yone,11.01
mid,bot,ENEMY,ryze,zyra,-1.05
mid,bot,ENEMY,ryze,quinn,2.71
mid,bot,ENEMY,ryze,tahmkench,-3.12
mid,bot,ENEMY,ryze,anivia,3.65
mid,bot,ENEMY,ryze,taliyah,2.76
mid,bot,ENEMY,ryze,irelia,-9.2
mid,bot,ENEMY,ryze,morgana,-4.3
mid,bot,ENEMY,ryze,sion,-2.82
mid,bot,ENEMY,ryze,chogath,-1.79
mid,bot,ENEMY,ryze,ahri,-0.57
mid,bot,ENEMY,ryze,rengar,1.13
mid,sup,ENEMY,ryze,zoe,-1.27
mid,sup,ENEMY,ryze,amumu,0.86
mid,sup,ENEMY,ryze,missfortune,1.58
mid,sup,ENEMY,ryze,hwei,-2.16
mid,sup,ENEMY,ryze,anivia,-2.27
mid,sup,ENEMY,ryze,zac,-3.88
mid,sup,ENEMY,ryze,trundle,0.72
mid,sup,ENEMY,ryze,lissandra,-4.24
mid,sup,ENEMY,ryze,nidalee,1.41
mid,sup,ENEMY,ryze,sett,0.04
mid,sup,ENEMY,ryze,jarvaniv,2.39
mid,sup,ENEMY,ryze,sion,-1.32
mid,sup,ENEMY,ryze,twitch,4.04
mid,sup,ENEMY,ryze,heimerdinger,-0.87
mid,top,ENEMY,ryze,malzahar,-0.73
mid,top,ENEMY,ryze,udyr,-1.11
mid,top,ENEMY,ryze,rengar,0.53
mid,top,ENEMY,ryze,viego,2.34
mid,top,ENEMY,ryze,xinzhao,2.2
mid,top,ENEMY,ryze,anivia,-3.82
mid,top,ENEMY,ryze,kayn,-1.75
mid,top,ENEMY,ryze,maokai,-2.36
mid,top,ENEMY,ryze,leesin,-2.79
mid,top,ENEMY,ryze,zed,2.12
mid,top,ENEMY,ryze,galio,-1.07
mid,top,ENEMY,ryze,briar,-1.83
mid,top,ENEMY,ryze,brand,-2.76
mid,top,ENEMY,ryze,kassadin,-2.41
mid,jng,ENEMY,ryze,morgana,-1.39
mid,jng,ENEMY,ryze,darius,-1.86
mid,jng,ENEMY,ryze,shen,-0.57
mid,jng,ENEMY,ryze,brand,-0.87
mid,jng,ENEMY,ryze,twitch,-2.79
mid,jng,ENEMY,ryze,sion,0.38
mid,jng,ENEMY,ryze,olaf,-0.54
mid,jng,ENEMY,ryze,maokai,4.29
mid,jng,ENEMY,ryze,riven,-0.72
mid,jng,ENEMY,ryze,rumble,1.19
mid,jng,ENEMY,ryze,yorick,2.09
mid,jng,ENEMY,ryze,fizz,-0.3
mid,jng,ENEMY,ryze,garen,0.71
mid,jng,ENEMY,ryze,nautilus,4.86
mid,mid,ENEMY,ryze,nasus,2.11
mid,mid,ENEMY,ryze,garen,1.77
mid,mid,ENEMY,ryze,gragas,2.16
mid,mid,ENEMY,ryze,zilean,1.26
mid,mid,ENEMY,ryze,yorick,-1.18
mid,mid,ENEMY,ryze,kaisa,-1.43
mid,mid,ENEMY,ryze,tryndamere,4.6
mid,mid,ENEMY,ryze,teemo,2.58
mid,mid,ENEMY,ryze,mordekaiser,0.7
mid,mid,ENEMY,ryze,karma,-2.54
mid,mid,ENEMY,ryze,caitlyn,3.11
mid,mid,ENEMY,ryze,seraphine,-4.69
mid,mid,ENEMY,ryze,briar,2.01
mid,mid,ENEMY,ryze,zyra,-1.48
mid,top,ENEMY,ryze,fiddlesticks,-3.16
mid,top,ENEMY,ryze,karma,-1.36
mid,top,ENEMY,ryze,reksai,2.5
mid,top,ENEMY,ryze,veigar,1.61
mid,top,ENEMY,ryze,ekko,4.95
mid,top,ENEMY,ryze,graves,-0.92
mid,top,ENEMY,ryze,shaco,-3.38
mid,top,ENEMY,ryze,caitlyn,3.89
mid,top,ENEMY,ryze,akshan,-1.76
mid,top,ENEMY,ryze,shyvana,4.07
mid,top,ENEMY,ryze,tristana,3.82
mid,top,ENEMY,ryze,aurelionsol,-1.92
mid,top,ENEMY,ryze,viktor,1.42
mid,top,ENEMY,ryze,ashe,3.87
mid,jng,ENEMY,ryze,neeko,2.24
mid,jng,ENEMY,ryze,sett,-0.24
mid,jng,ENEMY,ryze,singed,6.01
mid,jng,ENEMY,ryze,vayne,4.55
mid,jng,ENEMY,ryze,ornn,-5.71
mid,jng,ENEMY,ryze,kaisa,2.22
mid,jng,ENEMY,ryze,yone,-12.4
mid,jng,ENEMY,ryze,camille,9.23
mid,jng,ENEMY,ryze,taric,-3.32
mid,jng,ENEMY,ryze,urgot,-2.58
mid,jng,ENEMY,ryze,quinn,-1.82
mid,jng,ENEMY,ryze,tahmkench,13.09
mid,jng,ENEMY,ryze,aurelionsol,-0.53
mid,jng,ENEMY,ryze,galio,2.48
mid,mid,ENEMY,ryze,renekton,-0.12
mid,mid,ENEMY,ryze,lucian,-1.3
mid,mid,ENEMY,ryze,sett,0.08
mid,mid,ENEMY,ryze,riven,7.13
mid,mid,ENEMY,ryze,twitch,-2.19
mid,mid,ENEMY,ryze,vayne,-2.3
mid,mid,ENEMY,ryze,zac,-0.93
mid,mid,ENEMY,ryze,ambessa,1.42
mid,mid,ENEMY,ryze,kogmaw,-2.24
mid,mid,ENEMY,ryze,rumble,1.8
mid,mid,ENEMY,ryze,jhin,3.61
mid,mid,ENEMY,ryze,singed,8.4
mid,mid,ENEMY,ryze,aatrox,-0.75
mid,mid,ENEMY,ryze,drmundo,0
mid,mid,ENEMY,ryze,missfortune,7.26
mid,mid,ENEMY,ryze,ashe,-2.17
mid,mid,ENEMY,ryze,karthus,0.6
mid,mid,ENEMY,ryze,nunu,-3.79
mid,mid,ENEMY,ryze,kled,1.79
mid,mid,ENEMY,ryze,masteryi,-0.12
mid,mid,ENEMY,ryze,xinzhao,-0.54
mid,top,ENEMY,ryze,lissandra,3.34
mid,top,ENEMY,ryze,diana,3.7
mid,top,ENEMY,ryze,kaisa,-2.5
mid,top,ENEMY,ryze,vi,4.9
mid,top,ENEMY,ryze,zilean,-0.61
mid,top,ENEMY,ryze,qiyana,-4.63
mid,top,ENEMY,ryze,corki,0.6
mid,top,ENEMY,ryze,jhin,3.02
mid,top,ENEMY,ryze,twistedfate,3.22
mid,top,ENEMY,ryze,nidalee,2.21
mid,top,ENEMY,ryze,nocturne,1.37
mid,top,ENEMY,ryze,kalista,-3.78
mid,top,ENEMY,ryze,fizz,-1.6
mid,top,ENEMY,ryze,morgana,-1.98
mid,top,ENEMY,pantheon,sett,0.32
mid,top,ENEMY,pantheon,mordekaiser,-0.78
mid,top,ENEMY,pantheon,darius,0.11
mid,top,ENEMY,pantheon,malphite,0.49
mid,top,ENEMY,pantheon,garen,0.92
mid,top,ENEMY,pantheon,jax,1.87
mid,top,ENEMY,pantheon,aatrox,0.08
mid,top,ENEMY,pantheon,yone,0.36
mid,top,ENEMY,pantheon,yorick,-1.03
mid,top,ENEMY,pantheon,drmundo,-0.98
mid,top,ENEMY,pantheon,volibear,-0.25
mid,top,ENEMY,pantheon,varus,0.67
mid,top,ENEMY,pantheon,renekton,0.53
mid,top,ENEMY,pantheon,nasus,-2.55
mid,top,ENEMY,pantheon,yasuo,0.75
mid,top,ENEMY,pantheon,teemo,-1.3
mid,top,ENEMY,pantheon,kayle,-0.75
mid,top,ENEMY,pantheon,ornn,0.19
mid,top,ENEMY,pantheon,zaahen,-0.42
mid,jng,ENEMY,pantheon,viego,-0.36
mid,jng,ENEMY,pantheon,diana,-0.15
mid,jng,ENEMY,pantheon,ekko,0.62
mid,jng,ENEMY,pantheon,leesin,1.94
mid,jng,ENEMY,pantheon,volibear,-0.53
mid,jng,ENEMY,pantheon,masteryi,3.34
mid,jng,ENEMY,pantheon,sylas,-1.44
mid,jng,ENEMY,pantheon,kayn,-0.57
mid,jng,ENEMY,pantheon,malphite,-2.63
mid,jng,ENEMY,pantheon,khazix,0.03
mid,jng,ENEMY,pantheon,zed,0.55
mid,jng,ENEMY,pantheon,nocturne,2.22
mid,jng,ENEMY,pantheon,warwick,-1.37
mid,jng,ENEMY,pantheon,jayce,1.15
mid,jng,ENEMY,pantheon,jax,-1.44
mid,jng,ENEMY,pantheon,briar,-0.84
mid,jng,ENEMY,pantheon,amumu,-0.38
mid,jng,ENEMY,pantheon,shaco,1.61
mid,jng,ENEMY,pantheon,jarvaniv,0.59
mid,mid,ENEMY,pantheon,yasuo,2.6
mid,mid,ENEMY,pantheon,akali,1.58
mid,mid,ENEMY,pantheon,zed,0.07
mid,mid,ENEMY,pantheon,katarina,0.67
mid,mid,ENEMY,pantheon,yone,2.55
mid,mid,ENEMY,pantheon,sylas,2.08
mid,mid,ENEMY,pantheon,ahri,-2.5
mid,mid,ENEMY,pantheon,fizz,2.44
mid,mid,ENEMY,pantheon,galio,0.03
mid,mid,ENEMY,pantheon,veigar,-3.66
mid,mid,ENEMY,pantheon,malzahar,-3.72
mid,mid,ENEMY,pantheon,ryze,0.07
mid,mid,ENEMY,pantheon,naafiri,-1.98
mid,mid,ENEMY,pantheon,mel,-1.23
mid,mid,ENEMY,pantheon,diana,-0.69
mid,mid,ENEMY,pantheon,ekko,-0.34
mid,mid,ENEMY,pantheon,leblanc,-0.79
mid,mid,ENEMY,pantheon,kassadin,3.71
mid,mid,ENEMY,pantheon,viktor,-2.06
mid,bot,ENEMY,pantheon,caitlyn,0.65
mid,bot,ENEMY,pantheon,jinx,0.21
mid,bot,ENEMY,pantheon,missfortune,-0.06
mid,bot,ENEMY,pantheon,kaisa,-0.17
mid,bot,ENEMY,pantheon,jhin,1.12
mid,bot,ENEMY,pantheon,ezreal,-0.62
mid,bot,ENEMY,pantheon,aphelios,0.75
mid,bot,ENEMY,pantheon,ashe,0.42
mid,bot,ENEMY,pantheon,smolder,-0.65
mid,bot,ENEMY,pantheon,yunara,0.79
mid,bot,ENEMY,pantheon,sivir,-0.42
mid,bot,ENEMY,pantheon,lucian,-1.17
mid,bot,ENEMY,pantheon,varus,-1.35
mid,bot,ENEMY,pantheon,vayne,0.45
mid,bot,ENEMY,pantheon,samira,0.48
