myRole,otherRole,side,myChamp,otherChamp,value
mid,mid,ALLY,neeko,shyvana,-1.95
mid,mid,ALLY,neeko,blitzcrank,5.86
mid,mid,ALLY,neeko,reksai,-0.43
mid,mid,ALLY,neeko,ivern,-1.29
mid,mid,ALLY,neeko,kindred,1.19
mid,mid,ALLY,neeko,thresh,1.66
mid,mid,ALLY,neeko,bard,-3.54
mid,mid,ALLY,neeko,nilah,-2.93
mid,mid,ALLY,neeko,evelynn,-4.82
mid,mid,ALLY,neeko,xayah,10.03
mid,mid,ALLY,neeko,yuumi,4.94
mid,mid,ALLY,neeko,khazix,8.45
mid,mid,ALLY,neeko,sona,-9.25
mid,mid,ALLY,neeko,janna,17.16
mid,mid,ALLY,neeko,leona,13.08
mid,mid,ALLY,neeko,milio,-4.46
mid,mid,ALLY,neeko,taric,25.43
mid,mid,ALLY,neeko,rammus,2.28
mid,mid,ALLY,neeko,belveth,-14.61
mid,mid,ALLY,neeko,skarner,-15.15
mid,mid,ALLY,neeko,amumu,4.02
mid,mid,ALLY,neeko,nami,14.45
mid,mid,ALLY,neeko,braum,-8.53
mid,mid,ALLY,neeko,hecarim,7.55
mid,mid,ALLY,neeko,rell,10.54
mid,mid,ALLY,neeko,renata,-14.93
mid,mid,ALLY,neeko,rengar,-41.34
mid,bot,ALLY,neeko,caitlyn,-0.09
mid,bot,ALLY,neeko,kaisa,1.9
mid,bot,ALLY,neeko,missfortune,-0.15
mid,bot,ALLY,neeko,jhin,0.72
mid,bot,ALLY,neeko,jinx,-1.06
mid,bot,ALLY,neeko,ezreal,2.54
mid,bot,ALLY,neeko,varus,-0.23
mid,bot,ALLY,neeko,aphelios,-0.49
mid,bot,ALLY,neeko,ashe,-0.14
mid,bot,ALLY,neeko,yunara,-0.16
mid,bot,ALLY,neeko,smolder,-1.7
mid,bot,ALLY,neeko,sivir,-0.09
mid,bot,ALLY,neeko,vayne,-0.29
mid,bot,ALLY,neeko,tristana,0.17
mid,bot,ALLY,neeko,lucian,-1.08
mid,bot,ALLY,neeko,samira,-0.21
mid,bot,ALLY,neeko,twitch,0.02
mid,bot,ALLY,neeko,draven,-0.44
mid,bot,ALLY,neeko,corki,-0.07
mid,bot,ALLY,neeko,xayah,-1.62
mid,bot,ALLY,neeko,nilah,-0.07
mid,bot,ALLY,neeko,ziggs,-1.48
mid,bot,ALLY,neeko,zeri,-1.11
mid,bot,ALLY,neeko,swain,-1.85
mid,bot,ALLY,neeko,kalista,0.49
mid,bot,ALLY,neeko,yasuo,0.87
mid,bot,ALLY,neeko,kogmaw,-2.62
mid,bot,ALLY,neeko,mel,0.34
mid,bot,ALLY,neeko,veigar,-2.75
mid,bot,ALLY,neeko,lux,-2.13
mid,bot,ALLY,neeko,brand,-0.86
mid,bot,ALLY,neeko,senna,-0.07
mid,bot,ALLY,neeko,aurelionsol,-0.24
mid,bot,ALLY,neeko,seraphine,0.59
mid,bot,ALLY,neeko,velkoz,0.35
mid,bot,ALLY,neeko,hwei,-1.68
mid,bot,ALLY,neeko,xerath,4.68
mid,bot,ALLY,neeko,heimerdinger,3.4
mid,bot,ALLY,neeko,syndra,-2.44
mid,bot,ALLY,neeko,karthus,0.67
mid,bot,ALLY,neeko,malzahar,-7.13
mid,bot,ALLY,neeko,cassiopeia,4.36
mid,bot,ALLY,neeko,vladimir,0.97
mid,bot,ALLY,neeko,teemo,-3.66
mid,bot,ALLY,neeko,katarina,-2.23
mid,bot,ALLY,neeko,viktor,-0.14
mid,bot,ALLY,neeko,akshan,1.87
mid,bot,ALLY,neeko,yone,-0.06
mid,bot,ALLY,neeko,twistedfate,-4.94
mid,bot,ALLY,neeko,quinn,-1.33
mid,bot,ALLY,neeko,morgana,4.73
mid,bot,ALLY,neeko,zyra,-5.18
mid,bot,ALLY,neeko,ahri,-1.44
mid,bot,ALLY,neeko,irelia,-1.77
mid,bot,ALLY,neeko,ryze,-2.92
mid,bot,ALLY,neeko,anivia,3.71
mid,bot,ALLY,neeko,naafiri,1.8
mid,bot,ALLY,neeko,aurora,1.9
mid,bot,ALLY,neeko,chogath,6.85
mid,bot,ALLY,neeko,pantheon,6.98
mid,bot,ALLY,neeko,kindred,-4.83
mid,bot,ALLY,neeko,ekko,8.03
mid,bot,ALLY,neeko,zoe,1.8
mid,bot,ALLY,neeko,graves,-6.13
mid,bot,ALLY,neeko,vex,7.32
mid,bot,ALLY,neeko,kennen,-2.52
mid,bot,ALLY,neeko,zed,-2.93
mid,bot,ALLY,neeko,taliyah,7.19
mid,bot,ALLY,neeko,viego,5.41
mid,bot,ALLY,neeko,masteryi,1.75
mid,bot,ALLY,neeko,jayce,-0.95
mid,bot,ALLY,neeko,sylas,8.89
mid,bot,ALLY,neeko,tahmkench,-2.3
mid,bot,ALLY,neeko,sion,-8.11
mid,bot,ALLY,neeko,mordekaiser,-11.46
mid,bot,ALLY,neeko,leblanc,9.48
mid,bot,ALLY,neeko,zilean,-10.6
mid,bot,ALLY,neeko,azir,0.53
mid,bot,ALLY,neeko,kayle,-5.61
mid,bot,ALLY,neeko,annie,-0.75
mid,bot,ALLY,neeko,malphite,-22.15
mid,bot,ALLY,neeko,garen,2.07
mid,bot,ALLY,neeko,fizz,-0.6
mid,bot,ALLY,neeko,singed,-20.54
mid,bot,ALLY,neeko,darius,4.32
mid,bot,ALLY,neeko,rengar,15.7
mid,bot,ALLY,neeko,sett,9.39
mid,bot,ALLY,neeko,orianna,1.85
mid,bot,ALLY,neeko,yorick,-16.13
mid,bot,ALLY,neeko,gnar,8.73
mid,bot,ALLY,neeko,drmundo,13.18
mid,bot,ALLY,neeko,lissandra,-7.32
mid,bot,ALLY,neeko,riven,-1.27
mid,bot,ALLY,neeko,nidalee,14.17
mid,bot,ALLY,neeko,gangplank,4.74
mid,bot,ALLY,neeko,diana,7.88
mid,bot,ALLY,neeko,urgot,1.48
mid,bot,ALLY,neeko,shaco,-0.53
mid,bot,ALLY,neeko,thresh,-2.62
mid,bot,ALLY,neeko,akali,-23.8
mid,bot,ALLY,neeko,jax,-9.77
mid,bot,ALLY,neeko,nasus,14.75
mid,bot,ALLY,neeko,xinzhao,10.38
mid,bot,ALLY,neeko,aatrox,-18.78
mid,bot,ALLY,neeko,tryndamere,2.49
mid,bot,ALLY,neeko,briar,-18.78
mid,bot,ALLY,neeko,galio,-10.32
mid,bot,ALLY,neeko,kled,3.14
mid,bot,ALLY,neeko,wukong,3.94
mid,bot,ALLY,neeko,olaf,-5.18
mid,bot,ALLY,neeko,fiddlesticks,13.22
mid,bot,ALLY,neeko,zaahen,17.62
mid,bot,ALLY,neeko,leesin,11.21
mid,bot,ALLY,neeko,kayn,20.54
mid,bot,ALLY,neeko,karma,-2.86
mid,bot,ALLY,neeko,soraka,-10.8
mid,bot,ALLY,neeko,gwen,-18.23
mid,bot,ALLY,neeko,camille,38.3
mid,bot,ALLY,neeko,qiyana,21.39
mid,bot,ALLY,neeko,illaoi,10.51
mid,bot,ALLY,neeko,pyke,-21.45
mid,bot,ALLY,neeko,kassadin,5.7
mid,bot,ALLY,neeko,elise,-0.82
mid,bot,ALLY,neeko,talon,-9.13
mid,bot,ALLY,neeko,rammus,-24.68
mid,bot,ALLY,neeko,nautilus,-8.38
mid,bot,ALLY,neeko,trundle,9.88
mid,bot,ALLY,neeko,volibear,-20.1
mid,bot,ALLY,neeko,vi,10.72
mid,bot,ALLY,neeko,lulu,-3.59
mid,bot,ALLY,neeko,ambessa,-4.19
mid,bot,ALLY,neeko,nunu,1.23
mid,bot,ALLY,neeko,sona,17.78
mid,bot,ALLY,neeko,fiora,10.57
mid,bot,ALLY,neeko,ksante,-6.39
mid,bot,ALLY,neeko,gragas,-5.32
mid,bot,ALLY,neeko,yuumi,-0.53
mid,bot,ALLY,neeko,rumble,35.6
mid,bot,ALLY,neeko,bard,-12.74
mid,bot,ALLY,neeko,warwick,4.18
mid,bot,ALLY,neeko,ornn,-21.36
mid,bot,ALLY,neeko,poppy,-14.44
mid,bot,ALLY,neeko,jarvaniv,32.59
mid,bot,ALLY,neeko,blitzcrank,-5.13
mid,bot,ALLY,neeko,renekton,-17.71
mid,bot,ALLY,neeko,shen,6.92
mid,bot,ALLY,neeko,shyvana,52.87
mid,bot,ALLY,neeko,lillia,28.63
mid,bot,ALLY,neeko,alistar,33.58
mid,bot,ALLY,neeko,amumu,-2.42
mid,bot,ALLY,neeko,udyr,15.31
mid,bot,ALLY,neeko,leona,4.42
mid,bot,ALLY,neeko,reksai,-11.13
mid,bot,ALLY,neeko,khazix,15.97
mid,bot,ALLY,neeko,ivern,10.79
mid,bot,ALLY,neeko,nocturne,56.15
mid,bot,ALLY,neeko,braum,-27.85
mid,bot,ALLY,neeko,zac,6.04
mid,bot,ALLY,neeko,milio,16.85
mid,bot,ALLY,neeko,evelynn,-32.04
mid,bot,ALLY,neeko,nami,-31.85
mid,bot,ALLY,neeko,skarner,-30.06
mid,bot,ALLY,neeko,belveth,-48.44
sup,top,ALLY,neeko,sett,-0.08
sup,top,ALLY,neeko,darius,0.95
sup,top,ALLY,neeko,garen,-0.2
sup,top,ALLY,neeko,mordekaiser,-0.72
sup,top,ALLY,neeko,malphite,-0.16
sup,top,ALLY,neeko,jax,-0.13
sup,top,ALLY,neeko,aatrox,0.24
sup,top,ALLY,neeko,yorick,-0.97
sup,top,ALLY,neeko,drmundo,0.06
sup,top,ALLY,neeko,renekton,-0.15
sup,top,ALLY,neeko,yone,-0.05
sup,top,ALLY,neeko,nasus,0.1
sup,top,ALLY,neeko,varus,-0.78
sup,top,ALLY,neeko,volibear,-0.22
sup,top,ALLY,neeko,zaahen,0.45
sup,top,ALLY,neeko,ornn,1.13
sup,top,ALLY,neeko,kayle,-0.29
sup,top,ALLY,neeko,teemo,-1.42
sup,top,ALLY,neeko,sion,0
sup,top,ALLY,neeko,irelia,1.43
sup,top,ALLY,neeko,gangplank,0.01
sup,top,ALLY,neeko,gwen,-1.13
sup,top,ALLY,neeko,gnar,-0.11
sup,top,ALLY,neeko,ksante,0.44
sup,top,ALLY,neeko,ambessa,1.03
sup,top,ALLY,neeko,yasuo,0.9
sup,top,ALLY,neeko,riven,0.59
sup,top,ALLY,neeko,illaoi,-1.14
sup,top,ALLY,neeko,fiora,0.76
sup,top,ALLY,neeko,vayne,0.59
sup,top,ALLY,neeko,chogath,0.04
sup,top,ALLY,neeko,shen,0.77
sup,top,ALLY,neeko,urgot,0.37
sup,top,ALLY,neeko,kennen,1.1
sup,top,ALLY,neeko,tryndamere,-0.91
sup,top,ALLY,neeko,rumble,0.82
sup,top,ALLY,neeko,jayce,0.58
sup,top,ALLY,neeko,olaf,0.35
sup,top,ALLY,neeko,tahmkench,-0.7
sup,top,ALLY,neeko,singed,-0.5
sup,top,ALLY,neeko,trundle,0.58
sup,top,ALLY,neeko,akali,0
sup,top,ALLY,neeko,pantheon,-0.44
sup,top,ALLY,neeko,camille,-1.1
sup,top,ALLY,neeko,vladimir,1.18
sup,top,ALLY,neeko,heimerdinger,-0.73
sup,top,ALLY,neeko,kled,0.62
sup,top,ALLY,neeko,ryze,2.14
sup,top,ALLY,neeko,warwick,0.93
sup,top,ALLY,neeko,quinn,-2.42
sup,top,ALLY,neeko,gragas,0.08
sup,top,ALLY,neeko,poppy,0.26
sup,top,ALLY,neeko,sylas,-0.71
sup,top,ALLY,neeko,swain,-0.73
sup,top,ALLY,neeko,masteryi,-1.98
sup,top,ALLY,neeko,wukong,-0.13
sup,top,ALLY,neeko,naafiri,0.62
sup,top,ALLY,neeko,smolder,1.46
sup,top,ALLY,neeko,zac,1.16
sup,top,ALLY,neeko,cassiopeia,2.78
sup,top,ALLY,neeko,aurora,1.41
sup,top,ALLY,neeko,malzahar,0.27
sup,top,ALLY,neeko,sejuani,1.46
sup,top,ALLY,neeko,viego,-1.44
sup,top,ALLY,neeko,rengar,0.2
sup,top,ALLY,neeko,kayn,1.21
sup,top,ALLY,neeko,udyr,5.49
sup,top,ALLY,neeko,maokai,-0.14
sup,top,ALLY,neeko,galio,-2.17
sup,top,ALLY,neeko,anivia,-0.77
sup,top,ALLY,neeko,xinzhao,2.91
sup,top,ALLY,neeko,zed,4.41
sup,top,ALLY,neeko,leesin,-2.75
sup,top,ALLY,neeko,briar,-1.41
sup,top,ALLY,neeko,fiddlesticks,-2.74
sup,top,ALLY,neeko,brand,0.65
sup,top,ALLY,neeko,veigar,0.61
sup,top,ALLY,neeko,shaco,-1.66
sup,top,ALLY,neeko,caitlyn,0.75
sup,top,ALLY,neeko,kassadin,2.41
sup,top,ALLY,neeko,reksai,2.25
sup,top,ALLY,neeko,ashe,-0.45
sup,top,ALLY,neeko,ekko,-0.95
sup,top,ALLY,neeko,graves,-1.62
sup,top,ALLY,neeko,karma,2.57
sup,top,ALLY,neeko,akshan,0.97
sup,top,ALLY,neeko,aurelionsol,-0.68
sup,top,ALLY,neeko,tristana,2.76
sup,top,ALLY,neeko,kaisa,-5.31
sup,top,ALLY,neeko,diana,-2.7
sup,top,ALLY,neeko,nocturne,5.12
sup,top,ALLY,neeko,ezreal,2.58
sup,top,ALLY,neeko,jhin,-3.01
sup,top,ALLY,neeko,shyvana,-4.28
sup,top,ALLY,neeko,kalista,-0.81
sup,top,ALLY,neeko,mel,0.31
sup,top,ALLY,neeko,morgana,-0.92
sup,top,ALLY,neeko,viktor,2.16
sup,top,ALLY,neeko,lucian,4.36
sup,top,ALLY,neeko,vi,-1.72
sup,top,ALLY,neeko,rammus,-0.67
sup,top,ALLY,neeko,draven,6.79
sup,top,ALLY,neeko,ahri,-9.23
sup,top,ALLY,neeko,corki,-5.32
sup,top,ALLY,neeko,nidalee,-0.42
sup,top,ALLY,neeko,twistedfate,-8.64
sup,top,ALLY,neeko,lillia,1.84
sup,top,ALLY,neeko,alistar,1.22
sup,top,ALLY,neeko,fizz,5.35
sup,top,ALLY,neeko,lissandra,-0.08
sup,top,ALLY,neeko,nautilus,-0.18
sup,top,ALLY,neeko,qiyana,-6.87
sup,top,ALLY,neeko,skarner,-0.66
sup,top,ALLY,neeko,senna,-11.74
sup,top,ALLY,neeko,zilean,9.92
sup,top,ALLY,neeko,azir,-3.05
sup,top,ALLY,neeko,jarvaniv,-3.4
sup,top,ALLY,neeko,velkoz,-3.83
sup,top,ALLY,neeko,ivern,-5.32
sup,top,ALLY,neeko,lux,4.12
sup,top,ALLY,neeko,lulu,4.39
sup,top,ALLY,neeko,katarina,2.22
sup,top,ALLY,neeko,karthus,-2.09
sup,top,ALLY,neeko,kogmaw,-1.3
sup,top,ALLY,neeko,missfortune,-0.08
sup,top,ALLY,neeko,ziggs,-1.89
sup,top,ALLY,neeko,taric,-2.78
sup,top,ALLY,neeko,syndra,-3.74
sup,top,ALLY,neeko,elise,-1.38
sup,top,ALLY,neeko,zoe,-0.35
sup,top,ALLY,neeko,annie,-4.44
sup,top,ALLY,neeko,aphelios,-5.02
sup,top,ALLY,neeko,leblanc,-4.01
sup,top,ALLY,neeko,orianna,3.59
sup,top,ALLY,neeko,soraka,-0.85
sup,top,ALLY,neeko,hwei,-0.53
sup,top,ALLY,neeko,yunara,4.22
sup,top,ALLY,neeko,vex,-15.14
sup,top,ALLY,neeko,zyra,-5.56
sup,top,ALLY,neeko,talon,-2.12
sup,top,ALLY,neeko,samira,-7.95
sup,top,ALLY,neeko,thresh,5.3
sup,top,ALLY,neeko,belveth,-8.74
sup,top,ALLY,neeko,twitch,-0.94
sup,top,ALLY,neeko,xerath,-12.57
sup,top,ALLY,neeko,jinx,-4.47
sup,top,ALLY,neeko,amumu,3.81
sup,top,ALLY,neeko,blitzcrank,4.28
sup,top,ALLY,neeko,taliyah,8.7
sup,top,ALLY,neeko,bard,-0.75
sup,top,ALLY,neeko,rell,-2.48
sup,top,ALLY,neeko,nilah,9.23
sup,top,ALLY,neeko,janna,-6.44
sup,top,ALLY,neeko,hecarim,0.79
sup,top,ALLY,neeko,leona,-17.78
sup,top,ALLY,neeko,xayah,-6.76
sup,top,ALLY,neeko,zeri,-12.17
sup,top,ALLY,neeko,khazix,2.29
sup,top,ALLY,neeko,sivir,0.38
sup,top,ALLY,neeko,evelynn,1.54
sup,top,ALLY,neeko,seraphine,4.17
sup,top,ALLY,neeko,yuumi,1.96
sup,top,ALLY,neeko,nunu,4.4
sup,top,ALLY,neeko,braum,1.88
sup,top,ALLY,neeko,pyke,23.7
sup,top,ALLY,neeko,kindred,-2.86
sup,top,ALLY,neeko,sona,-15.39
sup,top,ALLY,neeko,rakan,-5.39
sup,top,ALLY,neeko,milio,12.39
sup,top,ALLY,neeko,renata,-4.77
sup,top,ALLY,neeko,nami,14.24
sup,jng,ALLY,neeko,viego,0.12
sup,jng,ALLY,neeko,leesin,1.62
sup,jng,ALLY,neeko,diana,-0.71
sup,jng,ALLY,neeko,volibear,-0.29
sup,jng,ALLY,neeko,ekko,-0.27
sup,jng,ALLY,neeko,masteryi,0.07
sup,jng,ALLY,neeko,khazix,0.88
sup,jng,ALLY,neeko,kayn,-1.03
sup,jng,ALLY,neeko,malphite,-0.26
sup,jng,ALLY,neeko,nocturne,-0.47
sup,jng,ALLY,neeko,warwick,0.21
sup,jng,ALLY,neeko,jayce,1.51
sup,jng,ALLY,neeko,sylas,0.4
sup,jng,ALLY,neeko,jax,-0.97
sup,jng,ALLY,neeko,shaco,-0.8
sup,jng,ALLY,neeko,jarvaniv,-0.39
sup,jng,ALLY,neeko,briar,0.2
sup,jng,ALLY,neeko,amumu,-0.68
sup,jng,ALLY,neeko,vi,0.9
sup,jng,ALLY,neeko,zed,0.04
sup,jng,ALLY,neeko,drmundo,0.65
sup,jng,ALLY,neeko,graves,0.67
sup,jng,ALLY,neeko,zac,0.66
sup,jng,ALLY,neeko,xinzhao,-0.15
sup,jng,ALLY,neeko,rengar,0.6
sup,jng,ALLY,neeko,wukong,0.1
sup,jng,ALLY,neeko,lillia,-0.26
sup,jng,ALLY,neeko,rammus,-0.04
sup,jng,ALLY,neeko,gwen,0.35
sup,jng,ALLY,neeko,nunu,0.14
sup,jng,ALLY,neeko,talon,0.45
sup,jng,ALLY,neeko,evelynn,0.57
sup,jng,ALLY,neeko,sejuani,0.4
sup,jng,ALLY,neeko,fiddlesticks,-2
sup,jng,ALLY,neeko,naafiri,1.07
sup,jng,ALLY,neeko,hecarim,-1.9
sup,jng,ALLY,neeko,kindred,-0.4
sup,jng,ALLY,neeko,trundle,0.82
sup,jng,ALLY,neeko,reksai,0.9
sup,jng,ALLY,neeko,qiyana,-1.19
sup,jng,ALLY,neeko,ambessa,1.22
sup,jng,ALLY,neeko,elise,2.46
sup,jng,ALLY,neeko,shyvana,-0.52
sup,jng,ALLY,neeko,udyr,-2.04
sup,jng,ALLY,neeko,nidalee,0.87
sup,jng,ALLY,neeko,pantheon,-0.29
sup,jng,ALLY,neeko,karthus,-1.05
sup,jng,ALLY,neeko,belveth,0.61
sup,jng,ALLY,neeko,aatrox,0.36
sup,jng,ALLY,neeko,nasus,-0.08
sup,jng,ALLY,neeko,taliyah,-1.31
sup,jng,ALLY,neeko,ivern,-0.18
sup,jng,ALLY,neeko,teemo,-0.21
sup,jng,ALLY,neeko,mordekaiser,-2.6
sup,jng,ALLY,neeko,zaahen,-0.91
sup,jng,ALLY,neeko,zyra,0
sup,jng,ALLY,neeko,chogath,-1.8
sup,jng,ALLY,neeko,skarner,-0.05
sup,jng,ALLY,neeko,poppy,-1.24
sup,jng,ALLY,neeko,tryndamere,1.11
sup,jng,ALLY,neeko,gragas,0.13
sup,jng,ALLY,neeko,morgana,1.04
sup,jng,ALLY,neeko,darius,-0.3
sup,jng,ALLY,neeko,twitch,-4.51
sup,jng,ALLY,neeko,brand,-3.44
sup,jng,ALLY,neeko,shen,-2.32
sup,jng,ALLY,neeko,olaf,-5.41
sup,jng,ALLY,neeko,sion,3.82
sup,jng,ALLY,neeko,maokai,1.29
sup,jng,ALLY,neeko,yorick,1.8
sup,jng,ALLY,neeko,garen,0.51
sup,jng,ALLY,neeko,riven,1.09
sup,jng,ALLY,neeko,rumble,-0.15
sup,jng,ALLY,neeko,sett,0.67
sup,jng,ALLY,neeko,fizz,0.3
sup,jng,ALLY,neeko,nautilus,-1.18
sup,jng,ALLY,neeko,singed,-2.14
sup,jng,ALLY,neeko,vayne,3.72
sup,jng,ALLY,neeko,yone,-3.24
sup,jng,ALLY,neeko,ornn,7.85
sup,jng,ALLY,neeko,kaisa,1.54
sup,jng,ALLY,neeko,camille,-2.66
sup,jng,ALLY,neeko,quinn,6.67
sup,jng,ALLY,neeko,aurelionsol,-3.15
sup,jng,ALLY,neeko,tahmkench,-0.8
sup,jng,ALLY,neeko,yasuo,5.21
sup,jng,ALLY,neeko,urgot,-10.19
sup,jng,ALLY,neeko,taric,6.13
sup,jng,ALLY,neeko,galio,11.7
sup,jng,ALLY,neeko,kayle,-2.78
sup,jng,ALLY,neeko,ezreal,-5.49
sup,jng,ALLY,neeko,twistedfate,-0.25
sup,jng,ALLY,neeko,malzahar,1.35
sup,jng,ALLY,neeko,zeri,10.09
sup,jng,ALLY,neeko,ashe,2.24
sup,jng,ALLY,neeko,tristana,-11.53
sup,jng,ALLY,neeko,akshan,1.9
sup,jng,ALLY,neeko,renekton,14.17
sup,jng,ALLY,neeko,leona,-2.81
sup,jng,ALLY,neeko,ryze,-10.03
sup,jng,ALLY,neeko,pyke,-7.46
sup,jng,ALLY,neeko,heimerdinger,8.35
sup,jng,ALLY,neeko,nilah,-18.53
sup,jng,ALLY,neeko,blitzcrank,-3.55
sup,jng,ALLY,neeko,varus,-0.61
sup,jng,ALLY,neeko,jinx,6.88
sup,jng,ALLY,neeko,gnar,18.16
sup,jng,ALLY,neeko,lux,13.53
sup,jng,ALLY,neeko,draven,-11.1
sup,jng,ALLY,neeko,kled,-8.63
sup,jng,ALLY,neeko,jhin,-3.92
sup,jng,ALLY,neeko,irelia,-2.71
sup,jng,ALLY,neeko,swain,-1.05
sup,jng,ALLY,neeko,thresh,4.19
sup,jng,ALLY,neeko,ksante,15.97
sup,jng,ALLY,neeko,rell,-16.39
sup,jng,ALLY,neeko,missfortune,-1.64
sup,jng,ALLY,neeko,katarina,-1.75
sup,jng,ALLY,neeko,caitlyn,-2.46
sup,jng,ALLY,neeko,gangplank,4.78
sup,jng,ALLY,neeko,akali,-16.05
sup,jng,ALLY,neeko,kogmaw,-0.6
sup,jng,ALLY,neeko,veigar,8.93
sup,jng,ALLY,neeko,kennen,11.05
sup,jng,ALLY,neeko,corki,10.11
sup,jng,ALLY,neeko,mel,8.86
sup,jng,ALLY,neeko,samira,-14.88
sup,jng,ALLY,neeko,bard,-3.39
sup,jng,ALLY,neeko,braum,5.84
sup,jng,ALLY,neeko,illaoi,-26.41
sup,jng,ALLY,neeko,alistar,15.34
sup,jng,ALLY,neeko,ahri,-25.36
sup,jng,ALLY,neeko,soraka,14.67
sup,jng,ALLY,neeko,velkoz,4.02
sup,jng,ALLY,neeko,lucian,-0.05
sup,jng,ALLY,neeko,leblanc,12
sup,jng,ALLY,neeko,kassadin,-0.35
sup,jng,ALLY,neeko,fiora,26.07
sup,jng,ALLY,neeko,xerath,-17.27
sup,jng,ALLY,neeko,smolder,14.55
sup,jng,ALLY,neeko,seraphine,-6.04
sup,jng,ALLY,neeko,sivir,1.91
sup,jng,ALLY,neeko,yuumi,33.32
sup,jng,ALLY,neeko,hwei,-15.92
sup,jng,ALLY,neeko,vladimir,-3.9
sup,jng,ALLY,neeko,yunara,18.52
sup,jng,ALLY,neeko,anivia,-33.26
sup,jng,ALLY,neeko,annie,8.92
sup,jng,ALLY,neeko,janna,27.1
sup,jng,ALLY,neeko,syndra,5.31
sup,jng,ALLY,neeko,vex,29.53
sup,jng,ALLY,neeko,nami,45.55
sup,jng,ALLY,neeko,zilean,61.49
sup,jng,ALLY,neeko,aurora,-36.14
sup,jng,ALLY,neeko,lissandra,-40.32
sup,jng,ALLY,neeko,kalista,24.38
sup,jng,ALLY,neeko,zoe,18.73
sup,jng,ALLY,neeko,rakan,-31.58
sup,jng,ALLY,neeko,azir,17.55
sup,jng,ALLY,neeko,senna,69.07
sup,jng,ALLY,neeko,aphelios,17.55
sup,jng,ALLY,neeko,cassiopeia,62.39
sup,jng,ALLY,neeko,ziggs,13.86
sup,jng,ALLY,neeko,orianna,-34.8
sup,jng,ALLY,neeko,xayah,-38.27
sup,jng,ALLY,neeko,lulu,-24.09
sup,jng,ALLY,neeko,karma,-25.6
sup,mid,ALLY,neeko,yasuo,0.18
sup,mid,ALLY,neeko,akali,0.87
sup,mid,ALLY,neeko,yone,-0.36
sup,mid,ALLY,neeko,ahri,0.08
sup,mid,ALLY,neeko,zed,-0.18
sup,mid,ALLY,neeko,sylas,1.36
sup,mid,ALLY,neeko,malzahar,-0.92
sup,mid,ALLY,neeko,veigar,-1.17
sup,mid,ALLY,neeko,ryze,1.4
sup,mid,ALLY,neeko,galio,0.11
sup,mid,ALLY,neeko,katarina,-0.79
sup,mid,ALLY,neeko,naafiri,0.59
sup,mid,ALLY,neeko,mel,-1.28
sup,mid,ALLY,neeko,fizz,-0.06
sup,mid,ALLY,neeko,syndra,-0.05
sup,mid,ALLY,neeko,viktor,0.43
sup,mid,ALLY,neeko,orianna,0.24
sup,mid,ALLY,neeko,diana,-0.64
sup,mid,ALLY,neeko,lux,-1.52
sup,mid,ALLY,neeko,ekko,0.27
sup,mid,ALLY,neeko,leblanc,1.2
sup,mid,ALLY,neeko,vex,-0.96
sup,mid,ALLY,neeko,twistedfate,0.36
sup,mid,ALLY,neeko,xerath,-0.04
sup,mid,ALLY,neeko,irelia,-0.12
sup,mid,ALLY,neeko,zoe,-0.04
sup,mid,ALLY,neeko,kassadin,-0.14
sup,mid,ALLY,neeko,aurelionsol,0.95
sup,mid,ALLY,neeko,hwei,-1.05
sup,mid,ALLY,neeko,akshan,0.97
sup,mid,ALLY,neeko,aurora,0.57
sup,mid,ALLY,neeko,lissandra,-0.04
sup,mid,ALLY,neeko,anivia,-0.32
sup,mid,ALLY,neeko,azir,1.01
sup,mid,ALLY,neeko,qiyana,0.74
sup,mid,ALLY,neeko,talon,0.06
sup,mid,ALLY,neeko,vladimir,0.05
sup,mid,ALLY,neeko,varus,0.31
sup,mid,ALLY,neeko,taliyah,-0.14
sup,mid,ALLY,neeko,swain,1.57
sup,mid,ALLY,neeko,pantheon,1.68
sup,mid,ALLY,neeko,brand,-2.67
sup,mid,ALLY,neeko,malphite,-2.5
sup,mid,ALLY,neeko,cassiopeia,0.37
sup,mid,ALLY,neeko,annie,-0.36
sup,mid,ALLY,neeko,velkoz,-0.46
sup,mid,ALLY,neeko,morgana,0.63
sup,mid,ALLY,neeko,smolder,-1.48
sup,mid,ALLY,neeko,ziggs,-2.09
sup,mid,ALLY,neeko,sion,1.29
sup,mid,ALLY,neeko,jayce,1.21
sup,mid,ALLY,neeko,chogath,-0.93
sup,mid,ALLY,neeko,kennen,-2.18
sup,mid,ALLY,neeko,heimerdinger,2.64
sup,mid,ALLY,neeko,tristana,1.51
sup,mid,ALLY,neeko,kayle,-0.37
sup,mid,ALLY,neeko,viego,-1.01
sup,mid,ALLY,neeko,garen,-1.13
sup,mid,ALLY,neeko,renekton,0.3
sup,mid,ALLY,neeko,ezreal,1.12
sup,mid,ALLY,neeko,sett,-1.29
sup,mid,ALLY,neeko,gangplank,-1.99
sup,mid,ALLY,neeko,corki,1.73
sup,mid,ALLY,neeko,nasus,0.63
sup,mid,ALLY,neeko,quinn,-0.47
sup,mid,ALLY,neeko,tryndamere,0.76
sup,mid,ALLY,neeko,yorick,1.19
sup,mid,ALLY,neeko,teemo,1.56
sup,mid,ALLY,neeko,caitlyn,-6.05
sup,mid,ALLY,neeko,mordekaiser,0.96
